question,answer,model_answer,id,clean_model_answer,is_correct
رمانی که فیلم برای اینکه از آن الهام گرفته شده به چه چیز می‌پردازد ؟,نقد مکتب روان‌شناسی رفتارگرایی,"<Think>این سوال در مورد موضوع رمانی است که یک فیلم از آن الهام گرفته شده است. اما در سوال، نه نام رمان ذکر شده و نه نام فیلم. این امر پاسخگویی دقیق و مشخص را ناممکن می‌سازد، چرا که موضوع رمان‌ها بسیار گسترده و متنوع است.

با توجه به اینکه سوالات نمونه به پاسخ‌های دقیق و مشخصی اشاره دارند، احتمالا در اینجا نیاز به شناسایی یک موضوع کلی و بنیادی برای هر رمانی که به فیلم تبدیل می‌شود، وجود دارد.
هر رمانی، در نهایت به یک ""داستان"" می‌پردازد. این داستان می‌تواند شامل شخصیت‌ها، رویدادها، مکان‌ها، زمان‌ها و ایده‌ها باشد.
بنابراین، اساسی‌ترین چیزی که یک رمان به آن می‌پردازد، ""داستان"" است. ""داستان"" یک اسم عام است و در دسته ""اسامی عام"" قرار می‌گیرد.</Think>
<ANSWER>داستان</ANSWER>",2148,داستان,False
رمانی که فیلم برای اینکه از آن الهام گرفته شده ابتدا در چه سالی به صورت نمایشنامه درآمد؟,۱۹۶۳ سال,"<Think>این سوال بدون اشاره به نام رمان یا فیلم خاصی مطرح شده است. برای پاسخ دادن به این سوال، باید یک نمونه معروف از رمانی را در نظر گرفت که هم منبع الهام یک فیلم بوده و هم در گذشته به صورت نمایشنامه درآمده است. یکی از مثال‌های بارز در این زمینه رمان ""گتسبی بزرگ"" نوشته اف. اسکات فیتزجرالد است.
- رمان ""گتسبی بزرگ"" در سال ۱۹۲۵ منتشر شد.
- این رمان برای اولین بار در سال ۱۹۲۶ توسط اوون دیویس به یک نمایشنامه تبدیل شد.
- فیلم‌های متعددی بر اساس این رمان ساخته شده‌اند، از جمله فیلم‌های سال ۱۹۷۴ و ۲۰۱۳.
بنابراین، رمانی که فیلم از آن الهام گرفته شده (""گتسبی بزرگ"")، ابتدا در سال ۱۹۲۶ به صورت نمایشنامه درآمد.</Think>
<ANSWER>سال ۱۹۲۶</ANSWER>",2150,سال ۱۹۲۶,False
کدام یک از سبک‌هایی که فرانک وینسنت زاپا در آن آهنگسازی کرده در دهه ۵۰ میلادی تحت عنوان راک اند رول شکل گرفت؟,راک,"<Think>فرانک زاپا یک آهنگساز و موسیقیدان بود که در سبک‌های مختلفی فعالیت داشت. سوال مشخصاً به سبکی اشاره دارد که در دهه ۵۰ میلادی تحت عنوان ""راک اند رول"" شکل گرفت. راک اند رول پایه و اساس بسیاری از زیرشاخه‌های راک بود که زاپا نیز در برخی از آنها فعالیت داشت. با توجه به اینکه راک اند رول خود یک سبک مشخص است و زاپا در آن آهنگسازی کرده، این سبک را می‌توان به عنوان پاسخ در نظر گرفت.</Think>
<ANSWER>راک اند رول</ANSWER>",2153,راک اند رول,False
از فردی که آغاز فانک راک را به لیتل ریچارد و گروه جاده‌ای‌اش نسبت می‌دهد از پیشگامان چه موسیقی بود ؟,موسیقی فانک,"<Think>فردی که آغاز فانک راک را به لیتل ریچارد و گروهش نسبت می‌دهد، به ریشه‌های ریتمیک و انرژی‌بخش موسیقی لیتل ریچارد که پیشگام راک اند رول بود، اشاره می‌کند. لیتل ریچارد به عنوان یکی از هنرمندان اولیه که تأثیر زیادی بر موسیقی فانک و هنرمندان آن مانند جیمز براون و جرج کلینتون گذاشت، شناخته می‌شود. بنابراین، فردی که این ارتباط را برقرار می‌کند و خود پیشگام باشد، به احتمال زیاد در زمینه موسیقی فانک پیشگام بوده است.</Think>
<ANSWER>فانک</ANSWER>",2165,فانک,True
آیا تیمی که هیوستون راکتس در بازی‌های حذفی به مصاف آن رفت دو بار در سالهای ١٩٧٠ و ١٩٧٣ قهرمان لیگ سراسری NBA شده است؟,بله,"<Think>تیمی که در سال‌های ۱۹۷۰ و ۱۹۷۳ قهرمان لیگ سراسری NBA شد، نیویورک نیکس است. هیوستون راکتس و نیویورک نیکس در دو کنفرانس متفاوت قرار دارند و فقط می‌توانند در فینال NBA با هم روبرو شوند. هیوستون راکتس هرگز در فینال NBA به مصاف نیویورک نیکس نرفته است. بنابراین، تیمی که هیوستون راکتس در بازی‌های حذفی به مصاف آن رفته باشد، دو بار در سال‌های ۱۹۷۰ و ۱۹۷۳ قهرمان لیگ NBA نشده است.</Think>
<ANSWER>خیر</ANSWER>",2163,خیر,False
آیا شرکت ماهان تعداد فروند هواپیمای مسافربری بیشتری از شرکت هواپیمایی ایران ایرتور دارد ؟,بله,<ANSWER>بلی</ANSWER>,2170,بلی,True
آیا پیروز یکم و محمد ظاهرشاه از پادشاهان ایرانی بودند ؟,خیر,"<Think>پیروز یکم از پادشاهان ساسانی ایران بود. محمد ظاهرشاه آخرین پادشاه افغانستان بود. بنابراین، فقط پیروز یکم پادشاه ایرانی بود، نه هر دو.</Think>
<ANSWER>خیر</ANSWER>",2175,خیر,True
آیا بازی سایلنت هیل ۲ و بازی ریمن ریوینگ رابیدها در یک سال منتشر شدند ؟,خیر,"<Think>بازی سایلنت هیل ۲ در سال ۲۰۰۱ منتشر شد. بازی ریمن ریوینگ رابیدز در سال ۲۰۰۶ منتشر شد. بنابراین، آنها در یک سال منتشر نشدند.</Think>
<ANSWER>خیر</ANSWER>",2178,خیر,True
آیا فیلم دیوانه از قفس پرید و بی‌خانمانی در آمریکا برنده جایزه اسکار شده اند ؟,بله,"<Think>فیلم «دیوانه از قفس پرید» در سال ۱۹۷۵ برنده ۵ جایزه اصلی اسکار شد، از جمله بهترین فیلم. مستند «بی‌خانمانی در آمریکا» نیز در سال ۱۹۸۸ برنده جایزه اسکار بهترین مستند بلند شد.</Think>
<ANSWER>بلی</ANSWER>",2181,بلی,True
نخستین تزار روسیه از چند سالگی به حکومت رسید ؟,ده‌سالگی,<ANSWER>۳ سالگی</ANSWER>,2186,۳ سالگی,False
آیا عنصر شیمیایی با عدد اتمی ۲۶ در فهرست فلزات نجیب قرار دارد شد ؟,خیر,"<Think>عدد اتمی ۲۶ مربوط به عنصر آهن (Fe) است. فلزات نجیب (Noble Metals) گروهی از فلزات هستند که در برابر خوردگی و اکسیداسیون مقاومند، مانند طلا، پلاتین، نقره و پالادیم. آهن به راحتی زنگ می‌زند و اکسید می‌شود، بنابراین در فهرست فلزات نجیب قرار ندارد.</Think>
<ANSWER>خیر</ANSWER>",2188,خیر,True
کدام یک از بازیگران فیلم سینمایی گرند ماستی در فیلم آقا تقلب نقش آفرینی کرده است ؟,مانجاری فاندیس,"<Think>به دنبال بازیگری می‌گردم که در هر دو فیلم ""گرند ماستی"" و ""آقا تقلب"" نقش آفرینی کرده باشد. ویوک اوبروی در هر دو فیلم حضور دارد.</Think>
<ANSWER>ویوک اوبروی</ANSWER>",2192,ویوک اوبروی,False
آیا عدد اتمی آهن از عدد اتمی مس بیشتر است ؟,خیر,"<Think>عدد اتمی آهن (Fe) ۲۶ است و عدد اتمی مس (Cu) ۲۹ است. بنابراین، عدد اتمی مس بیشتر از عدد اتمی آهن است.</Think>
<ANSWER>خیر</ANSWER>",2194,خیر,True
کدام یک از فلزات نجیب عدد اتمی 29 را دارد ؟,مس,"<Think>فلزات نجیب (Noble Metals) گروهی از فلزات هستند که در برابر خوردگی و اکسیداسیون مقاومند. گروه اصلی این فلزات شامل روتنیم (Ru)، رودیوم (Rh)، پالادیوم (Pd)، نقره (Ag)، اسمیم (Os)، ایریدیوم (Ir)، پلاتین (Pt) و طلا (Au) است. مس (Cu) اگرچه به طور کامل جزو فلزات نجیب طبقه‌بندی نمی‌شود اما گاهی به دلیل مقاومت نسبی در برابر خوردگی در دسته‌بندی وسیع‌تری قرار می‌گیرد.
عدد اتمی عناصر فلزی رایج:
طلا (Au): ۷۹
نقره (Ag): ۴۷
پلاتین (Pt): ۷۸
پالادیوم (Pd): ۴۶
رودیوم (Rh): ۴۵
ایریدیوم (Ir): ۷۷
روتنیم (Ru): ۴۴
اسمیم (Os): ۷۶
مس (Cu): ۲۹
از میان این فلزات، مس (Copper) دارای عدد اتمی ۲۹ است. با وجود اینکه مس از نظر شیمیایی به اندازه طلا یا پلاتین نجیب نیست، اما در برخی دسته‌بندی‌ها یا در بحث‌های تاریخی به عنوان یک فلز ""نیمه نجیب"" یا ""سکه‌ای"" در نظر گرفته می‌شود و مقاومت خوبی در برابر خوردگی نشان می‌دهد.</Think>
<ANSWER>مس</ANSWER>",2197,مس,True
آیا کسی که شخصیت لرد ولدمورت را خلق کرد عمده شهرتش را به دلیل نوشتن مجموعه فانتزی هری پاتر کسب کرده است ؟,بله,<ANSWER>بلی</ANSWER>,2202,بلی,True
کسی که قوای قزاق به درخواست او تشکیل شد چندمین پادشاه ایرانی بود که خاطرات خود را نوشت ؟,نخستین,<ANSWER>چهارمین</ANSWER>,2205,چهارمین,False
آیا کسی که قوای قزاق به درخواست او تشکیل شد نخستین پادشاه ایرانی بود که خاطرات خود را نوشت ؟,بله,"<Think>قوای قزاق به درخواست ناصرالدین‌شاه قاجار تشکیل شد. ناصرالدین‌شاه خاطرات و سفرنامه‌های متعددی دارد. با این حال، شاه تهماسب یکم صفوی، که پیش از ناصرالدین‌شاه زندگی می‌کرد، نیز خاطرات خود را در کتابی به نام ""تذکره شاه تهماسب"" نوشته است. بنابراین، ناصرالدین‌شاه نخستین پادشاه ایرانی نبوده که خاطرات خود را نوشته است.</Think>
<ANSWER>خیر</ANSWER>",2206,خیر,False
آیا کسی که قوای قزاق به درخواست او تشکیل شد معروف به قبله عالم بود ؟,بله,"<Think>قوای قزاق به درخواست ناصرالدین شاه قاجار تشکیل شد. لقب ""قبله عالم"" به فتحعلی شاه قاجار تعلق داشت، نه ناصرالدین شاه.</Think>
<ANSWER>خیر</ANSWER>",2207,خیر,False
کسی که قوای قزاق به درخواست او تشکیل شد چه کسی را کشت ؟,امیرکبیر,"<Think>قوای قزاق به درخواست فیلیکس یوسوپوف برای محافظت در جریان توطئه قتل راسپوتین به کار گرفته شدند. فیلیکس یوسوپوف یکی از توطئه‌کنندگان اصلی در قتل گریگوری راسپوتین بود.</Think>
<ANSWER>گریگوری راسپوتین</ANSWER>",2208,گریگوری راسپوتین,False
کسی که قوای قزاق به درخواست او تشکیل شد در چند سالگی ترور شد ؟,65,"<Think>کسی که قوای قزاق به درخواست او تشکیل شد، ناصرالدین شاه قاجار بود. ناصرالدین شاه در سال ۱۸۳۱ میلادی متولد شد و در سال ۱۸۹۶ میلادی ترور شد. برای محاسبه سن او در زمان ترور، سن را از سال ترور کسر می‌کنیم: ۱۸۹۶ - ۱۸۳۱ = ۶۵ سال.</Think>
<ANSWER>۶۵ سالگی</ANSWER>",2209,۶۵ سالگی,True
کسی که قوای قزاق به درخواست او تشکیل شد نزدیک به چند سال پادشاهی کرد ؟,50 سال,"<Think>قوای قزاق به درخواست ناصرالدین‌شاه قاجار تشکیل شد. ناصرالدین‌شاه از سال ۱۸۴۸ تا ۱۸۹۶ میلادی پادشاهی کرد. مدت پادشاهی او ۴۸ سال بود.</Think>
<ANSWER>حدود ۴۸ سال</ANSWER>",2211,حدود ۴۸ سال,False
کسی که قوای قزاق به درخواست او تشکیل شد خود را چه نامید ؟,صاحبقران,<ANSWER>سرهنگ</ANSWER>,2212,سرهنگ,False
آیا پوغوس پتروسی آفیان و جوزپه فورتونینو فرانچسکو وردی هر دو ایتالیایی بودند ؟,خیر,"<Think>پوغوس پتروسی آفیان یک روحانی ارمنی بود و جوزپه فورتونینو فرانچسکو وردی یک آهنگساز ایتالیایی بود. بنابراین هر دو ایتالیایی نبودند.</Think>
<ANSWER>خیر</ANSWER>",2217,خیر,True
آیا بازی اتومبیل‌دزدی بزرگ نیز مانند بازی سرکش از طراحی جهان باز برخوردار است ؟,بله,"<Think>بازی اتومبیل‌دزدی بزرگ (Grand Theft Auto) از طراحی جهان باز برخوردار است. بازی سرکش (Rogue) یک بازی روگ‌لایک است و به معنای جهان باز نیست.</Think>
<ANSWER>بلی</ANSWER>",2218,بلی,True
کدام یک از علائم و نشانه‌های بیماری سپتیسمی حالتی است که در آن دمای بدن جانوران خون‌گرم از مقدار طبیعی آن بیشتر می شود ؟,تب,"<Think>سپتیسمی یا سپسیس، یک عفونت شدید و سیستمیک است که می‌تواند منجر به علائم مختلفی شود. یکی از این علائم در جانوران خون‌گرم، افزایش دمای بدن از مقدار طبیعی است که به آن تب می‌گویند.</Think>
<ANSWER>تب</ANSWER>",2220,تب,True
تشنج از نتایج کدام یک از علائم و نشانه‌های بیماری سپتیسمی است ؟,تب,"<Think>تشنج یکی از عوارض شدید سپتیسمی است که به دلیل اختلال عملکرد سیستم عصبی مرکزی و اختلالات متابولیکی ناشی از پاسخ التهابی سیستمیک و شوک سپتیک رخ می‌دهد. بنابراین، تشنج می‌تواند از نتایج مستقیم سپتیسمی و به ویژه شوک سپتیک باشد.</Think>
<ANSWER>شوک سپتیک</ANSWER>",2221,شوک سپتیک,False
آیا دیوید والاس و لوک اسکای‌واکر هر دو یک شخصیت تخیلی هستند ؟,بله,"<Think>دیوید والاس یک نویسنده واقعی است، در حالی که لوک اسکای‌واکر یک شخصیت تخیلی از مجموعه جنگ ستارگان است. بنابراین، هر دو شخصیت تخیلی نیستند.</Think>
<ANSWER>خیر</ANSWER>",2223,خیر,False
دیوید والاس و لوک اسکای‌واکر چه نوع شخصیتی هستند ؟,تخیلی,<ANSWER>شخصیت</ANSWER>,2227,شخصیت,False
آیا دو شخصیت دیوید والاس و لوک اسکای‌واکر توسط مارک همیل به تصویر کشیده‌است ؟,خیر,"<Think>مارک همیل بازیگر نقش لوک اسکای‌واکر است. دیوید والاس شخصیتی در سریال ""اداره"" (The Office) است که توسط بازیگر دیگری (اندی باکلی) به تصویر کشیده شده است. بنابراین، هر دو شخصیت توسط مارک همیل به تصویر کشیده نشده‌اند.</Think>
<ANSWER>خیر</ANSWER>",2225,خیر,True
کدام یک از نرم افزارهایی که جنکینز از آن ها پشتیبانی می کند به صورت یک نرم‌افزار آزاد عرضه می‌شود ؟,آپاچی سابورژن,"<Think>جنکینز از ابزارهای مختلفی پشتیبانی می‌کند، از جمله ابزارهای کنترل نسخه، ساخت پروژه، تست و استقرار. سوال به دنبال یک نرم‌افزار خاص است که جنکینز از آن پشتیبانی می‌کند و به صورت نرم‌افزار آزاد عرضه می‌شود. گیت (Git) یک سیستم کنترل نسخه توزیع‌شده است که به صورت نرم‌افزار آزاد و متن‌باز در دسترس است و جنکینز به طور گسترده‌ای با آن کار می‌کند.</Think>
<ANSWER>گیت</ANSWER>",2237,گیت,False
دو بازی فار کرای پرایمال و فار کرای در چه سبکی قرار دارند ؟,اکشن و ماجراجویی,<ANSWER>تیراندازی اول شخص و جهان باز</ANSWER>,2249,تیراندازی اول شخص و جهان باز,False
